"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_20
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 0)",1.0261401329006032
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 1)",0.9938027407096036
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 1, 2)",1.013054230320536
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 0)",1.0287223222820605
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 1)",1.000591429736235
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 2)",1.00982488672229
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0296319340297702
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 1)",1.012787294954664
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0327106579432812
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 0)",1.0295530070560994
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0487923664532492
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 2)",1.031663332493354
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0281250558410089
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 1)",1.0246069887624276
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0245577947351887
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(0,)",1.0021089420719265
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(1,)",1.0021463826075
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(2,)",1.0021762423982412
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 1)",1.008133380091515
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 2)",1.0213570576425302
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 1)",1.03210845111293
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 2)",1.034524517215594
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 1)",1.0276579569743989
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 2)",1.0345581889643
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 0)",1.010142824977312
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 1)",1.018723521892861
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 2)",1.0177483383153183
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 0)",1.0140048107018549
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 1)",1.0141517370057265
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 2)",1.0218111198080346
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 0)",1.0277860054803585
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 1)",1.0311429710802684
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 2)",1.0149045691825112
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 0)",1.0191707604256808
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 1)",1.0123342948961165
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 2)",1.0367781206231448
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 0)",1.0104895325774828
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 1)",1.0210478273788244
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 2)",1.0278884818348224
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 0)",1.0035540481123777
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 1)",1.0227893574852356
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 2)",1.0371281795606666
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 1)",1.0099203447499188
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 2)",1.0260443104582382
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 1)",1.025835475703368
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 2)",1.0343160285482216
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 1)",1.023705797185174
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 2)",1.025838287257955
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 1)",1.0177909430226308
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 2)",1.0195270593967185
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 1)",1.012671839386781
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 2)",1.0167168190336295
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 1)",1.0363799589095326
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 2)",1.017735338740133
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 1)",1.0149669471511342
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 2)",1.0092897563877292
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 1)",1.0325970983456434
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 2)",1.0404976860462036
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 1)",1.0342115502005107
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 2)",1.0228054538511655
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 1)",1.006362379243154
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 2)",1.0254556698634374
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 1)",1.0390004232104804
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 2)",1.0419596638323334
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 1)",1.0083446877319615
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 2)",1.0143329853598917
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 1)",1.0301395251410468
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 2)",1.0385773594963337
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 1)",1.029391162615254
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 2)",1.0107968400572145
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 1)",1.025622597744011
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 2)",1.033057763515851
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 1)",1.0189695341388874
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 2)",1.024838589576985
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 1)",1.0262605592394085
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 2)",1.0527202019500268
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 1)",1.017889201223347
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 2)",1.0152373167754185
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 1)",1.0310612835006152
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 2)",1.007548012337861
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 1)",1.0174731820144745
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 2)",1.010839038925043
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 1)",1.0359617423421594
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 2)",1.028291966122382
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 1)",1.0247330116578572
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 2)",1.0240296267776952
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 1)",1.0229763124289302
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 2)",1.0319852187125833
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 1)",1.04871718288745
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 2)",1.0146144627904474
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 1)",1.0278461855573005
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 2)",1.033845591886619
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 1)",1.032410791889996
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 2)",1.0183264520787352
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 1)",1.018157358583368
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 2)",1.0151135893976493
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 0)",1.0069285853588836
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 1)",1.0146919988388716
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 2)",1.0166905220326083
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 0)",1.004971568999414
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 1)",1.024221751158128
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 2)",1.0224844079202966
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 0)",1.0272920931420289
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 1)",1.0404212005194529
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 2)",1.0144135770954996
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 0)",1.0251004844906486
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 1)",1.0108022022132614
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 2)",1.017203846411327
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 0)",1.0296958636327198
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 1)",1.0237004073060194
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 2)",1.0221268716099168
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 0)",1.019346094828219
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 1)",1.0325422683549002
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 2)",1.0137357477172255
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 0)",1.0334758761118543
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 1)",1.0439077614872614
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 2)",1.038677497790899
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 0)",1.0286640894010246
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 1)",1.0259323083384435
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 2)",1.0366334063303986
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 0)",1.043516473795154
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 1)",1.0192079966035568
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 2)",1.022761849629588
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 0)",1.0425186383276934
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 1)",1.0315036640573945
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 2)",1.0420646098344393
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 0)",1.030822146625607
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 1)",1.031429781996977
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 2)",1.0328462922966688
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 0)",1.0140579838247847
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 1)",1.0278755425862711
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 2)",1.0236625071324024
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 0)",1.0204326064524631
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 1)",1.0240375248155211
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 2)",1.0431503426666189
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 0)",1.0258550394012338
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 1)",1.0415024860835695
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 2)",1.018857745837
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 0)",1.027622372024681
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 1)",1.0498968040253862
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 2)",1.0304966741937127
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 0)",1.0428701885373295
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 1)",1.021812191261216
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 2)",1.018046535427699
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 0)",1.0082318048099557
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 1)",1.0063552297421066
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 2)",1.015419362526784
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 0)",1.0314665973979005
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 1)",1.0374126046039946
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 2)",1.0319411656660755
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 0)",1.0314358240731594
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 1)",1.031946200142914
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 2)",1.0098526289890282
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 0)",1.0232615878107365
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 1)",1.021053696101697
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 2)",1.0315211358511414
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 0)",1.0233726620585542
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 1)",1.016500767434633
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 2)",1.0206836355283666
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 0)",1.0167000283640746
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 1)",1.0222921006391978
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 2)",1.0095931392806674
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 0)",1.033114552263157
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 1)",1.0458041807290608
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 2)",1.0253093383014278
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 0)",1.0279955721909186
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 1)",1.0195759791731094
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 2)",1.0225106230471412
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 0)",1.022743909713528
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 1)",1.0187440025931505
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 2)",1.0224344290039062
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 0)",1.0275499907546453
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 1)",1.0212794170384576
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 2)",1.0264227512255453
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 0)",1.0333701422005044
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 1)",1.0255092854056422
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 2)",1.0266399523026826
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 0)",1.0144109138741706
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 1)",1.008924692426704
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 2)",1.017561299781391
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 0)",1.0175678386605502
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 1)",1.0139235584334445
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 2)",1.0463923347109427
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 0)",1.0095516078935571
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 1)",1.013606601415976
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 2)",1.023637248993622
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 0)",1.0169285542112272
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 1)",1.0241610194747437
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 2)",1.033134667664232
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 0)",1.0301853894111268
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 1)",1.0263310558885648
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 2)",1.0199909519766308
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 0)",1.0206934492252644
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 1)",1.0401515081783723
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 2)",1.027177048727428
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 0)",1.0255637545845655
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 1)",1.0113836016019908
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 2)",1.0149618701587768
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 0)",1.034707368229939
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 1)",1.0131729665954972
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 2)",1.0296501924376018
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 0)",1.0171885907924192
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 1)",1.023770229478444
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 2)",1.026643409908486
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 0)",1.038948455544331
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 1)",1.0164988778359083
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 2)",1.0211950996958037
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 0)",1.0194671576947143
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 1)",1.0353253737495176
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 2)",1.0224326947534963
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 0)",1.0240490215776057
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 1)",1.0154511636173758
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 2)",1.026333056634792
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 0)",1.0199494487597989
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 1)",1.0154096442473948
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 2)",1.0239303311351171
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 0)",1.0217859012610566
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 1)",1.0265693551023656
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 2)",1.0371689636157329
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 0)",1.0271067076351257
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 1)",1.0254714259462347
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 2)",1.029977437346814
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 0)",1.016245896685677
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 1)",1.0203544893259406
