"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_30
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 0)",0.1539713481432008
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 1)",1.029819910661105
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 2)",0.5336266481453633
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 3)",1.051124134393785
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 4)",0.1578373867808598
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 5)",1.01620956235992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 6)",0.5434890778145058
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 7)",1.0352130430574538
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 8)",0.1565367156007329
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 9)",1.0304381549605184
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 10)",0.5376627694473729
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 11)",1.0361129900181194
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 12)",0.1591129463743369
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 13)",1.0254146450204191
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 14)",0.5406718579034814
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 0, 15)",1.0381714669246325
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 0)",1.0393560508960298
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 1)",1.0224940214809533
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 2)",1.0317501226741463
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 3)",1.0211440076354934
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 4)",1.0159195267100969
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 5)",1.035657146875507
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 6)",1.0191822775390786
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 7)",1.01324693429165
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 8)",1.0377700951315525
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 9)",1.0219657945667868
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 10)",1.029569260190653
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 11)",1.018135681071631
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 12)",1.0275031102922814
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 13)",1.022756850171092
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 14)",1.0278199546985674
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 1, 15)",1.0330101246622674
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 0)",0.5420473487293671
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 1)",1.015395115500252
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 2)",0.5579503588056496
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 3)",1.0244728121800568
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 4)",0.537089990181651
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 5)",1.020018489764645
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 6)",0.545265531186779
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 7)",1.016606243841386
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 8)",0.5339051618066069
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 9)",1.0115691569064993
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 10)",0.5512237274361306
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 11)",1.0195645938557454
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 12)",0.5423274871816328
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 13)",1.023251858709627
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 14)",0.5459067185045249
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 2, 15)",1.0121842520784965
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 0)",1.010325530704737
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 1)",1.039653755816516
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 2)",1.0223269301535087
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 3)",1.0192107484114328
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 4)",1.0214912725502423
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 5)",1.0246458144455572
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 6)",1.0087217461405908
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 7)",1.0248365149062542
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 8)",1.0329069458691305
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 9)",1.0247518356295555
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 10)",1.0258073128036758
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 11)",1.0329632278235932
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 12)",1.0222848194730498
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 13)",1.025849315553917
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 14)",1.0215483095166598
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 3, 15)",1.0274477221915992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 0)",0.156136182908179
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 1)",1.0172921121137983
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 2)",0.5317213087316541
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 3)",1.0314039789077776
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 4)",0.155852159740798
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 5)",1.0123641833478458
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 6)",0.5393203624932769
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 7)",1.0401394622945042
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 8)",0.1565869804267019
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 9)",1.0187854632106073
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 10)",0.5334864787562669
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 11)",1.0326534276088637
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 12)",0.1571408795843889
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 13)",1.0235920031296124
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 14)",0.5447193324907424
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 4, 15)",1.0448070771142814
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 0)",1.0440539495415295
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 1)",1.033526298311195
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 2)",1.0407669923274527
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 3)",1.0213950259835614
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 4)",1.0309048614631606
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 5)",1.0344915635809662
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 6)",1.0123206224070005
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 7)",1.018642558490341
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 8)",1.0429662571799565
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 9)",1.0220443934506993
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 10)",1.0272827414804162
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 11)",1.0140282659464563
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 12)",1.0351475226641882
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 13)",1.0282837214802838
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 14)",1.0116308510911187
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 5, 15)",1.011176827712476
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 0)",0.5454439887366732
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 1)",1.0257861183744486
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 2)",0.5537948503117566
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 3)",1.023366681518735
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 4)",0.5454618731706321
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 5)",1.03674044360192
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 6)",0.5562774169718051
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 7)",1.012949085298415
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 8)",0.5403681101898278
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 9)",1.0233973441165136
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 10)",0.5489903751595001
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 11)",1.001107613976002
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 12)",0.5366936148663901
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 13)",1.0222975551342528
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 14)",0.5602749772009145
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 6, 15)",1.0064924904784671
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 0)",1.0252545972187694
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 1)",1.0253859987581482
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 2)",1.021712931096871
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 3)",1.0232996158576453
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 4)",1.016322456683016
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 5)",1.022955576291589
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 6)",1.0228285443492553
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 7)",1.0313254638634304
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 8)",1.031256021046801
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 9)",1.0431081251861398
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 10)",1.0326379709974236
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 11)",1.0340028986051486
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 12)",1.033895972425584
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 13)",1.0229469627994603
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 14)",1.0124652784576946
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 7, 15)",1.035876200139492
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 0)",0.1549720495358083
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 1)",1.0294826564927089
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 2)",0.5365509941904839
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 3)",1.031214072651371
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 4)",0.1579213894477938
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 5)",1.021693245695929
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 6)",0.5375151686031052
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 7)",1.0369797973372987
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 8)",0.1561332778872944
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 9)",1.0161549513767267
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 10)",0.5384394892662812
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 11)",1.037732670759279
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 12)",0.1570388103371401
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 13)",1.0210090923741006
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 14)",0.5402080441907764
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 8, 15)",1.0287915761793769
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 0)",1.0331416989329671
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 1)",1.02089909164264
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 2)",1.022893215448145
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 3)",1.0141379475430323
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 4)",1.034026510042649
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 5)",1.026916620572774
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 6)",1.023507259036
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 7)",1.0250310004340144
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 8)",1.0343490215522797
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 9)",1.0193186066402762
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 10)",1.0331482335536726
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 11)",1.013531482091001
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 12)",1.0178458672223647
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 13)",1.023833048866182
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 14)",1.0204088525232085
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 9, 15)",1.0227735111594178
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 0)",0.5425791649304927
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 1)",1.0166850392237323
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 2)",0.5566602421079156
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 3)",1.0061554427310655
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 4)",0.5387029482639657
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 5)",1.0228308935782582
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 6)",0.5520983699043089
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 7)",1.0228045796446144
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 8)",0.5428838129600617
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 9)",1.011985955759992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 10)",0.5585671548926519
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 11)",1.0159891173277569
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 12)",0.5436877744671472
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 13)",1.0170179347521455
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 14)",0.5469156566924767
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 10, 15)",1.010119447727715
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 0)",1.0272045722530156
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 1)",1.0272968865253351
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 2)",1.024550586900446
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 3)",1.026444474799682
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 4)",1.0064740357408564
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 5)",1.0307569270290708
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 6)",1.0366316769691697
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 7)",1.0264664822578382
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 8)",1.028766387262489
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 9)",1.030065788397898
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 10)",1.0273058181717558
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 11)",1.0286943956818833
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 12)",1.020636656693059
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 13)",1.0289853773470723
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 14)",1.0177234251094915
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 11, 15)",1.0149107746722656
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 0)",0.1568965945380211
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 1)",1.0143598651289856
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 2)",0.5397143998872811
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 3)",1.041543385920652
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 4)",0.1576202326465607
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 5)",1.018848841259398
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 6)",0.5335764309000995
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 7)",1.023171140025945
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 8)",0.1537227914245889
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 9)",1.0249386749915983
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 10)",0.5362947532624625
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 11)",1.0300400569465495
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 12)",0.1565662647832562
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 13)",1.028707542364829
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 14)",0.5373057458628007
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 12, 15)",1.023322965930778
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 0)",1.040356712827106
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 1)",1.0310690023655504
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 2)",1.03115045239267
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 3)",1.015228431979903
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 4)",1.045288246167818
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 5)",1.0281656266952637
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 6)",1.0223831399701837
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 7)",1.00978822963992
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 8)",1.0314417832562672
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 9)",1.0187937076880829
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 10)",1.0411572543711691
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 11)",1.0161260379673973
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 12)",1.0473413441172363
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 13)",1.029061832884972
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 14)",1.0170592360648278
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 13, 15)",1.0019913779956804
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 0)",0.5461316120312836
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 1)",1.0291728354213965
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 2)",0.5503837309876314
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 3)",1.0195076059179111
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 4)",0.5461829139093417
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 5)",1.018884112960731
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 6)",0.5559874190804287
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 7)",1.008053689798338
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 8)",0.5362623175417431
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 9)",1.0309444694887255
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 10)",0.5502295626802807
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 11)",1.0183146924993518
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 12)",0.5478905944263689
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 13)",1.0132880357698897
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 14)",0.5580994400983725
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 14, 15)",1.0169154190677443
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 0)",1.0273917958087355
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 1)",1.0301493617060842
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 2)",1.0236348031659377
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 3)",1.03925559671088
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 4)",1.0291026923742157
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 5)",1.0296596285761217
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 6)",1.0256410351201717
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 7)",1.03313737976521
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 8)",1.0109701695022308
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 9)",1.0448720203179207
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 10)",1.0213385042126988
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 11)",1.0145080025739484
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 12)",1.023974986563869
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 13)",1.0246897958272072
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 14)",1.0181872032164812
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(3, 15, 15)",1.0287735237553106
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(4, 0, 0)",1.001000920869094
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(4, 0, 1)",0.1551703469130927
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(4, 0, 2)",1.0006367577682758
