"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_10
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 2, 3, 0)",1.0618215847582917
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 2, 3, 1)",1.039144898263231
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 2, 3, 2)",1.0558554882288864
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 2, 3, 3)",1.0269764964162935
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 0, 0)",1.0385844764709775
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 0, 1)",1.0590615153184086
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 0, 2)",1.035880441646083
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 0, 3)",1.0546869933210097
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 1, 0)",1.046759514850962
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 1, 1)",1.0528843909927157
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 1, 2)",1.0428064258615388
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 1, 3)",1.0667084843481371
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 2, 0)",1.0350951582102812
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 2, 1)",1.0599342004432153
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 2, 2)",1.0211998685488723
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 2, 3)",1.0431306063045642
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 3, 0)",1.0571018114767694
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 3, 1)",1.0571893765468785
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 3, 2)",1.0412164938753583
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 0, 3, 3, 3)",1.0865399829871512
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 0, 0)",1.0396072103490612
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 0, 1)",1.0490542624480403
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 0, 2)",1.0429258154408043
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 0, 3)",1.0624490650431684
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 1, 0)",1.0536990478083272
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 1, 1)",1.0420329142454157
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 1, 2)",1.0505240420179165
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 1, 3)",1.035726165450647
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 2, 0)",1.0545561659289748
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 2, 1)",1.0595079714988866
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 2, 2)",1.049251464123689
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 2, 3)",1.0618016672417745
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 3, 0)",1.038132656373867
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 3, 1)",1.0492571521751357
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 3, 2)",1.039533812874301
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 0, 3, 3)",1.040364296287012
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 0, 0)",1.0638399681975037
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 0, 1)",1.0458021047497494
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 0, 2)",1.0617116830782904
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 0, 3)",1.0258465343156618
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 1, 0)",1.0403120154120702
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 1, 1)",1.0557528496272222
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 1, 2)",1.048698491716216
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 1, 3)",1.0620382829465491
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 2, 0)",1.0284236330129537
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 2, 1)",1.046768546424644
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 2, 2)",1.064146015285118
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 2, 3)",1.044429619245805
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 3, 0)",1.0345916985421413
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 3, 1)",1.0570228871110687
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 3, 2)",1.0457408966339847
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 1, 3, 3)",1.0441737417045474
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 0, 0)",1.052225866340507
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 0, 1)",1.0600967477452383
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 0, 2)",1.0436935111066423
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 0, 3)",1.0496044797198605
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 1, 0)",1.0307569813183448
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 1, 1)",1.0607303332150675
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 1, 2)",1.0388843850358378
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 1, 3)",1.038751279157752
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 2, 0)",1.0503363396218983
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 2, 1)",1.0545901320747215
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 2, 2)",1.0425386961469991
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 2, 3)",1.052926636147425
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 3, 0)",1.0471853246848462
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 3, 1)",1.0444111782651382
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 3, 2)",1.0422037573910434
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 2, 3, 3)",1.0425455501724874
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 0, 0)",1.0470169151675432
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 0, 1)",1.0541394501681174
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 0, 2)",1.057751698393529
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 0, 3)",1.03928678152346
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 1, 0)",1.0536549189942714
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 1, 1)",1.0579394791331471
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 1, 2)",1.0342875408809578
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 1, 3)",1.065005873179446
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 2, 0)",1.0580861210699657
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 2, 1)",1.038568746835143
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 2, 2)",1.0656590719224042
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 2, 3)",1.0481774543694533
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 3, 0)",1.0492769551539145
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 3, 1)",1.056826636423047
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 3, 2)",1.0512075522985729
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 1, 3, 3, 3)",1.0572466500594166
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 0, 0)",0.738403293646471
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 0, 1)",1.05133673299762
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 0, 2)",0.74243556893466
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 0, 3)",1.065307387792808
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 1, 0)",1.0620180352954682
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 1, 1)",1.0327021161461951
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 1, 2)",1.0635311028901566
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 1, 3)",1.0332716054706488
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 2, 0)",0.7373121875970062
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 2, 1)",1.0591863353496016
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 2, 2)",0.7358895901587463
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 2, 3)",1.0412179895073297
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 3, 0)",1.0692620704364542
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 3, 1)",1.039755768725093
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 3, 2)",1.0698153015738798
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 0, 3, 3)",1.0362055265331918
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 0, 0)",1.04095297057338
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 0, 1)",1.0606593175501902
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 0, 2)",1.021756378640715
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 0, 3)",1.056444490328141
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 1, 0)",1.0313524261246267
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 1, 1)",1.0713233707026018
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 1, 2)",1.0346195037483683
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 1, 3)",1.0666997155517837
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 2, 0)",1.0319899702947553
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 2, 1)",1.0622126832603946
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 2, 2)",1.034832272342456
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 2, 3)",1.0499084051885077
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 3, 0)",1.0507434939033498
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 3, 1)",1.053648097092728
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 3, 2)",1.0521731206772715
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 1, 3, 3)",1.0661376435602103
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 0, 0)",0.7385623526713314
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 0, 1)",1.0500813644693123
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 0, 2)",0.74431968232045
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 0, 3)",1.0470232482878687
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 1, 0)",1.0673426300798712
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 1, 1)",1.060931338553706
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 1, 2)",1.0693369964431794
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 1, 3)",1.0345131080864285
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 2, 0)",0.745562169129231
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 2, 1)",1.0376267974901356
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 2, 2)",0.7368085741830747
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 2, 3)",1.0489467321603552
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 3, 0)",1.0605205999185283
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 3, 1)",1.048839069663739
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 3, 2)",1.070631755746689
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 2, 3, 3)",1.0414169299116596
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 0, 0)",1.0303870308843726
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 0, 1)",1.0594010381788477
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 0, 2)",1.0321496221560709
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 0, 3)",1.0561386254242822
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 1, 0)",1.0473141989343528
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 1, 1)",1.0533188720213107
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 1, 2)",1.0449587727807537
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 1, 3)",1.0710190970537046
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 2, 0)",1.0448323811906357
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 2, 1)",1.0520452468911414
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 2, 2)",1.0400611307756458
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 2, 3)",1.0659637059958686
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 3, 0)",1.0436135019359067
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 3, 1)",1.064943937823447
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 3, 2)",1.0520189249027236
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 2, 3, 3, 3)",1.0663615633885404
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 0, 0)",1.0366655116338417
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 0, 1)",1.0422722926090895
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 0, 2)",1.048775211449099
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 0, 3)",1.063000095672902
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 1, 0)",1.0438095298966643
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 1, 1)",1.0445711525878827
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 1, 2)",1.042498818088032
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 1, 3)",1.0460951213822391
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 2, 0)",1.0607381075647664
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 2, 1)",1.057558798287266
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 2, 2)",1.053945796947123
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 2, 3)",1.0620328234007232
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 3, 0)",1.0404314093649891
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 3, 1)",1.0466598262083129
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 3, 2)",1.035969249305509
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 0, 3, 3)",1.0352748136848888
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 0, 0)",1.044766287000552
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 0, 1)",1.0463869568511546
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 0, 2)",1.056107345861518
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 0, 3)",1.0305811426204712
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 1, 0)",1.0632779943646182
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 1, 1)",1.0662969039705523
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 1, 2)",1.0472681094373248
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 1, 3)",1.0608432923563276
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 2, 0)",1.0681033601078394
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 2, 1)",1.0603764866026977
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 2, 2)",1.0607377047538913
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 2, 3)",1.0395180971009832
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 3, 0)",1.0430777996458258
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 3, 1)",1.0545919245296056
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 3, 2)",1.0515793827661546
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 1, 3, 3)",1.0597099379439
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 0, 0)",1.0518654663365743
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 0, 1)",1.052842006860525
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 0, 2)",1.0507999181458203
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 0, 3)",1.0464458849682403
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 1, 0)",1.0354662833069597
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 1, 1)",1.0403463960757735
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 1, 2)",1.0505753553248438
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 1, 3)",1.040930365765678
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 2, 0)",1.0621265927489438
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 2, 1)",1.054726913931211
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 2, 2)",1.0492875436028686
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 2, 3)",1.0677855916707464
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 3, 0)",1.04335684462076
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 3, 1)",1.032390422234471
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 3, 2)",1.0354037079806937
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 2, 3, 3)",1.0460033479186015
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 0, 0)",1.0611805404286894
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 0, 1)",1.0539935055323504
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 0, 2)",1.0755136715367088
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 0, 3)",1.037464581161455
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 1, 0)",1.0418223924859311
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 1, 1)",1.0478564283503886
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 1, 2)",1.0459559597574275
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 1, 3)",1.056345700639426
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 2, 0)",1.04576997293789
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 2, 1)",1.0514031399957882
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 2, 2)",1.0724063240837145
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 2, 3)",1.0512898720707564
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 3, 0)",1.039321040893786
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 3, 1)",1.0632956505490647
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 3, 2)",1.0493397013615688
"(17, 31)",4,4,5,scale_offset,scale_offset,subtractive,random,42,"(3, 3, 3, 3, 3)",1.0505729828694352
"(17, 31)",4,4,1,scale_offset,scale_offset,additive,random,42,"(0,)",1.0258887944025847
"(17, 31)",4,4,1,scale_offset,scale_offset,additive,random,42,"(1,)",1.0258690430078226
"(17, 31)",4,4,1,scale_offset,scale_offset,additive,random,42,"(2,)",1.0258887034192736
"(17, 31)",4,4,1,scale_offset,scale_offset,additive,random,42,"(3,)",1.026056020996113
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 1)",1.0402381603225217
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 2)",1.0258887034192736
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 3)",1.0432950725569414
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 1)",1.0641908907074582
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 2)",1.025874161833536
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 3)",1.056728913567898
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 1)",1.059074544249515
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 2)",1.0258887034192736
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 3)",1.0470209877194931
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 3, 1)",1.0506299352235555
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 3, 2)",1.0260605778959744
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(0, 3, 3)",1.057198751087198
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 0)",1.0209533781624025
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 1)",1.050263186571336
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 2)",1.0241084309515245
"(17, 31)",4,4,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 3)",1.058880850022874
